"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Hana_T20 :- Order Confirmation Popup Email functionality on Cash and Carry Payment Page","176502","Validate_Hana_T20_OrderConfirmationEmail_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:14:02 IST 2025","passed","Wed Aug 06 23:16:58 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T20_OrderConfirmationEmail_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T20_OrderConfirmationEmail_FT","Validate_Hana_T20_OrderConfirmationEmail_Test"
"","242501","Validate_Hana_T760_Quick_Dispatch_Trip_Section_Route_Planner_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:01:08 IST 2025","passed","Thu Aug 07 04:05:11 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T760_Quick_Dispatch_Trip_Section_Route_Planner_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T760_Quick_Dispatch_Trip_Section_Route_Planner_Functionality","Validate_Hana_T760_Quick_Dispatch_Trip_Section_Route_Planner_Functionality"
"","143700","Validate_Hana_T410_ProductSection_CreateRecipe_MarkupSettings_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:14:13 IST 2025","passed","Wed Aug 06 20:16:36 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T410_ProductSection_CreateRecipe_MarkupSettings_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T410_ProductSection_CreateRecipe_MarkupSettings_Functionality","Validate_Hana_T410_ProductSection_CreateRecipe_MarkupSettings_Functionality_Test"
"","153782","Validate_Hana_T123_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_MOPSearchFilter_FT_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:54:15 IST 2025","passed","Wed Aug 06 17:56:49 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T123_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_MOPSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T123_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_MOPSearchFilter_FT","Validate_Hana_T123_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_MOPSearchFilter_FT_Functionality_Test"
"","73941","Validate_Hana_T1242_Webadmin_Categories_Add_New_Categories_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:25:59 IST 2025","passed","Thu Aug 07 03:27:13 IST 2025","com.hanapos.testcases.WebAdmin_Testcases.Categories.Hana_T1242_Webadmin_Categories_Add_New_Categories_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.WebAdmin_Testcases.Categories.Hana_T1242_Webadmin_Categories_Add_New_Categories_Functionality","Validate_Hana_T1242_Webadmin_Categories_Add_New_Categories_Functionality_Test"
"","266109","Validate_Hana_T199_OrderEntryPage_Pickup_ProductSection_CreateRecipe_DisplayImagesDisabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:32:51 IST 2025","passed","Wed Aug 06 18:37:17 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T199_OrderEntryPage_Pickup_ProductSection_CreateRecipe_DisplayImagesDisabled_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T199_OrderEntryPage_Pickup_ProductSection_CreateRecipe_DisplayImagesDisabled_Functionality","Validate_Hana_T199_OrderEntryPage_Pickup_ProductSection_CreateRecipe_DisplayImagesDisabled_Functionality_Test"
"","140311","Validate_Hana_T569_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:59:46 IST 2025","passed","Wed Aug 06 22:02:06 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T569_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T569_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_FT","Validate_Hana_T569_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_Functionality_Test"
"","116951","Validate_Hana_T471_RecipientSection_SendRemainder_Checked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:57:46 IST 2025","passed","Wed Aug 06 20:59:43 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T471_RecipientSection_SendRemainderChecked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T471_RecipientSection_SendRemainderChecked_Functionality","Validate_Hana_T471_RecipientSection_SendRemainder_Checked_Functionality_Test"
"","217454","Validate_Hana_T272_Add_Proposal_CreateProposalPage_Event_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:04:46 IST 2025","passed","Thu Aug 07 03:08:24 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T272_Add_Proposal_CreateProposalPage_Event_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T272_Add_Proposal_CreateProposalPage_Event_Functionality","Validate_Hana_T272_Add_Proposal_CreateProposalPage_Event_Functionality_Test"
"","200997","Validate_Hana_T592_WireOut_RecipientSection_Confidential_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:16:05 IST 2025","passed","Wed Aug 06 22:19:26 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T592_WireOut_RecipientSection_Confidential_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T592_WireOut_RecipientSection_Confidential_Functionality","Validate_Hana_T592_WireOut_RecipientSection_Confidential_Functionality_Test"
"","153133","Validate_Hana_T598_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:19:28 IST 2025","passed","Wed Aug 06 22:22:01 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T598_OrderDetailsSection_SendRemainder_UnChecked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T598_OrderDetailsSection_SendRemainder_UnChecked_Functionality","Validate_Hana_T598_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test"
"","397237","Validate_Hana_T1442_OrderPage_AllOrdersView_Today_Non_Deliveries_Delivery_Status_Set_In_Pending_Deliveries_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:48:11 IST 2025","passed","Wed Aug 06 23:54:48 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1442_OrderPage_AllOrdersView_Today_Non_Deliveries_Delivery_Status_Set_In_Pending_Deliveries_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1442_OrderPage_AllOrdersView_Today_Non_Deliveries_Delivery_Status_Set_In_Pending_Deliveries_Functionality_Test","Validate_Hana_T1442_OrderPage_AllOrdersView_Today_Non_Deliveries_Delivery_Status_Set_In_Pending_Deliveries_Functionality_Test"
"","109591","Hana_T791_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_DeleteItem_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:03:35 IST 2025","passed","Thu Aug 07 03:05:25 IST 2025","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T791_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_DeleteItem_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T791_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_DeleteItem_Functionality_Test","Hana_T791_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_DeleteItem_Functionality_Test"
"","88795","Hana_T734_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_DocumentsAndImages_UploadDocuments_DragAndDrop_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:10:53 IST 2025","passed","Thu Aug 07 03:12:22 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T734_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_DocumentsAndImages_UploadDocuments_DragAndDrop_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T734_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_DocumentsAndImages_UploadDocuments_DragAndDrop_Functionality_Test","Hana_T734_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_DocumentsAndImages_UploadDocuments_DragAndDrop_Functionality_Test"
"","62500","Validate_Hana_T118_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ExportToExcel_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:49:06 IST 2025","passed","Wed Aug 06 17:50:09 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T118_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ExportToExcel_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T118_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ExportToExcel_FT","Validate_Hana_T118_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ExportToExcel_Functionality_Test"
"","77456","Validate_Hana_T458_WireIn_Recipient_Section_ClearTime_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:50:29 IST 2025","passed","Wed Aug 06 20:51:47 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T458_WireIn_Recipient_Section_ClearTime_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T458_WireIn_Recipient_Section_ClearTime_Functionality","Validate_Hana_T458_WireIn_Recipient_Section_ClearTime_Functionality_Test"
"","105710","Validate_Hana_T564_WireOut_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_TotalSearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:54:44 IST 2025","passed","Wed Aug 06 21:56:30 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T564_WireOut_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_TotalSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T564_WireOut_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_TotalSearchFilter_FT","Validate_Hana_T564_WireOut_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_TotalSearchFilter_Functionality_Test"
"","164359","Validate_Hana_T609_WireOut_OrderDetailsSection_Priority_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:24:06 IST 2025","passed","Wed Aug 06 22:26:50 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T609_WireOut_OrderDetailsSection_Priority_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T609_WireOut_OrderDetailsSection_Priority_Functionality","Validate_Hana_T609_WireOut_OrderDetailsSection_Priority_Functionality_Test"
"","139079","Validate_Hana_T414_ProductSection_CreateRecipe_SaveToProduct_Enabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:16:19 IST 2025","passed","Wed Aug 06 20:18:39 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T414_ProductSection_CreateRecipe_SaveToProduct_Enabled_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T414_ProductSection_CreateRecipe_SaveToProduct_Enabled_Functionality","Validate_Hana_T414_ProductSection_CreateRecipe_SaveToProduct_Enabled_Functionality_Test"
"","269879","Validate_Hana_T43_Payments_Split_Payment_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:18:42 IST 2025","passed","Wed Aug 06 23:23:12 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T43_Payments_Split_Payment_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T43_Payments_Split_Payment_FT","Validate_Hana_T43_Payments_Split_Payment_Test"
"","148927","Validate_Hana_T449_Payment_Section_CreditCard_Use_ExistingCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:41:16 IST 2025","passed","Wed Aug 06 20:43:45 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T449_Payment_Section_CreditCard_Use_ExistingCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T449_Payment_Section_CreditCard_Use_ExistingCard_Functionality","Validate_Hana_T449_Payment_Section_CreditCard_Use_ExistingCard_Functionality_Test"
"","134284","Validate_Hana_T163_OrderEntry_Pickup_OrderDetailsSection_SendRemainderEmail__Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:19:16 IST 2025","passed","Wed Aug 06 18:21:30 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T163_OrderEntry_Pickup_OrderDetailsSection_SendRemainderEmail_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T163_OrderEntry_Pickup_OrderDetailsSection_SendRemainderEmail_FT","Validate_Hana_T163_OrderEntry_Pickup_OrderDetailsSection_SendRemainderEmail__Functionality_Test"
"","234441","Validate_Hana_T120_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_InvoiceSearchFilter_FunctionalityTest","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:50:15 IST 2025","passed","Wed Aug 06 17:54:10 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T120_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_InvoiceSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T120_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_InvoiceSearchFilter_FT","Validate_Hana_T120_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_InvoiceSearchFilter_FunctionalityTest"
"","164512","Validate_Hana_T590_WireOut_RecipientSection_SaveFuneral_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:14:29 IST 2025","passed","Wed Aug 06 22:17:13 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T590_WireOut_RecipientSection_SaveFuneral_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T590_WireOut_RecipientSection_SaveFuneral_Functionality","Validate_Hana_T590_WireOut_RecipientSection_SaveFuneral_Functionality_Test"
"","209027","Validate_Hana_T388_ProductSection_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:06:46 IST 2025","passed","Wed Aug 06 20:10:15 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T388_ProductSection_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T388_ProductSection_Functionality","Validate_Hana_T388_ProductSection_Functionality_Test"
"","153405","pre_requisite_for_Sisterchicks_Shop_Invoice_Hana_T721","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:52:49 IST 2025","passed","Thu Aug 07 03:55:22 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T721_Show_orders_for_all_shops_View_Order_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T721_Show_orders_for_all_shops_View_Order_Functionality","pre_requisite_for_Sisterchicks_Shop_Invoice_Hana_T721"
"","227601","Validate_Hana_T1650_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:33:23 IST 2025","passed","Thu Aug 07 04:37:11 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T1650_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T1650_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test","Validate_Hana_T1650_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test"
"","200260","Validate_Hana_T212_OrderEntryPage_Pickup_Payment_Section_Cash_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:40:51 IST 2025","passed","Wed Aug 06 18:44:11 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T212__OrderEntryPage_Pickup_Payment_Section_Cash_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T212__OrderEntryPage_Pickup_Payment_Section_Cash_Functionality","Validate_Hana_T212_OrderEntryPage_Pickup_Payment_Section_Cash_Functionality_Test"
